RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
MI To Go Side Disposables,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,Napkins,1.00,Each,100.0,,0.0083,0.0083,0.0927,0.0927,,,,,,,,
MI To Go Side Disposables,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Spoon, Plastic",1.00,Each,100.0,,0.0350,0.0350,0.0927,0.0927,,,,,,,,
MI To Go Side Disposables,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Cup Portion 5.5oz",1.00,Each,100.0,,0.0154,0.0154,0.0927,0.0927,,,,,,,,
MI To Go Side Disposables,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cup, Portion 5.5oz",1.00,Each,100.0,,0.0340,0.0340,0.0927,0.0927,,,,,,,,
MI Toasted Cumin Yogurt,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,1.00,OZ-fl,100.0,,0.0890,0.0890,0.0890,0.0890,,0.00,,,0.00,,0.00,
MI Toasted Cumin Yogurt - Classic,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.43,OZ-fl,100.0,,0.0383,0.0383,0.0383,0.0383,,0.00,,,0.00,,0.00,
MI Toasted Cumin Yogurt - Desi Deluxe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.48,OZ-fl,100.0,,0.0427,0.0427,0.0427,0.0427,,0.00,,,0.00,,0.00,
MI Toasted Cumin Yogurt - Party Pack,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.50,OZ-fl,100.0,,0.0445,0.0445,0.0445,0.0445,,0.00,,,0.00,,0.00,
MI Toasted Cumin Yogurt - Portion Cup,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,1.50,OZ-fl,100.0,,0.1335,0.1335,0.1565,0.1565,,,,,,,,
MI Toasted Cumin Yogurt - Portion Cup,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Cup Portion 1.5/2oz",1.00,Each,100.0,,0.0104,0.0104,0.1565,0.1565,,,,,,,,
MI Toasted Cumin Yogurt - Portion Cup,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cup, Portion 1.5oz",1.00,Each,100.0,,0.0126,0.0126,0.1565,0.1565,,,,,,,,
MI Tofu + Cauliflower,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tofu Cauliflower Cooked,4.00,OZ-fl,100.0,,0.8804,0.8804,0.8804,0.8804,,0.00,,,0.00,,0.00,
MI Tomato Chutney,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tomato Chutney,0.80,OZ-fl,100.0,,0.0806,0.0806,0.0806,0.0806,,0.00,,,0.00,,0.00,
MI Tomato Garlic - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,32.00,OZ-fl,100.0,,6.0189,6.0189,6.3619,6.3619,,0.00,,,0.00,,0.00,
MI Tomato Garlic - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cont, Deli 32oz with Lid",1.00,Each,100.0,,0.3430,0.3430,6.3619,6.3619,,0.00,,,0.00,,0.00,
MI Tomato Garlic - Classic,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,1.07,OZ-fl,100.0,,0.2013,0.2013,0.2013,0.2013,,0.00,,,0.00,,0.00,
MI Tomato Garlic - Desi Deluxe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,1.00,OZ-fl,100.0,,0.1881,0.1881,0.1881,0.1881,,0.00,,,0.00,,0.00,
MI Tomato Garlic - Party Pack,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,1.25,OZ-fl,100.0,,0.2351,0.2351,0.2351,0.2351,,0.00,,,0.00,,0.00,
MI Tomato Garlic Sauce,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,0.7524,0.7524,,0.00,,,0.00,,0.00,
MI Tossed Green Beans,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,2.50,OZ-wt,100.0,,0.7339,0.7339,0.7339,0.7339,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Pan, Third",1.00,Each,100.0,,0.6498,0.6498,7.6551,7.6551,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Pan Third",1.00,Each,100.0,,0.3998,0.3998,7.6551,7.6551,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,22.50,OZ-wt,100.0,,6.6055,6.6055,7.6551,7.6551,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Classic,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,0.64,OZ-wt,100.0,,0.1879,0.1879,0.1879,0.1879,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Desi Deluxe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,0.60,OZ-wt,100.0,,0.1761,0.1761,0.1761,0.1761,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Party Pack,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,0.75,OZ-wt,100.0,,0.2202,0.2202,0.2202,0.2202,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Side,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Cup Soup",1.00,Each,100.0,,0.0550,0.0550,1.5879,1.5879,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Side,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cup, Soup",1.00,Each,100.0,,0.0650,0.0650,1.5879,1.5879,,0.00,,,0.00,,0.00,
MI Tossed Green Beans - Side,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,5.00,OZ-wt,100.0,,1.4679,1.4679,1.5879,1.5879,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Lemonade,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cup, 16oz Rasa",1.00,Each,100.0,,0.0900,0.0900,0.5252,0.5252,,,,,,,,
MI Turmeric Ginger Lemonade,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Turmeric Ginger Lemonade,16.00,OZ-fl,100.0,,0.3858,0.3858,0.5252,0.5252,,,,,,,,
MI Turmeric Ginger Lemonade,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Straw, Wrapped",1.00,Each,100.0,,0.0180,0.0180,0.5252,0.5252,,,,,,,,
MI Turmeric Ginger Lemonade,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Cup 16oz",1.00,Each,100.0,,0.0314,0.0314,0.5252,0.5252,,,,,,,,
MI Turmeric Ginger Lemonade - 1 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bag, 1 Gallon Beverage",1.00,Each,100.0,,1.9996,1.9996,5.0859,5.0859,,,,,,,,
MI Turmeric Ginger Lemonade - 1 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Turmeric Ginger Lemonade,1.00,Gal,100.0,,3.0863,3.0863,5.0859,5.0859,,,,,,,,
MI Turmeric Ginger Lemonade - 1/2 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bag, 1 Gallon Beverage",1.00,Each,100.0,,1.9996,1.9996,3.5427,3.5427,,,,,,,,
MI Turmeric Ginger Lemonade - 1/2 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Turmeric Ginger Lemonade,0.50,Gal,100.0,,1.5431,1.5431,3.5427,3.5427,,,,,,,,
MI Turmeric Ginger Shrimp,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,6.00,Each,100.0,,2.8610,2.8610,2.8610,2.8610,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Pan, Third",1.00,Each,100.0,,0.6498,0.6498,29.6595,29.6595,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Pan Third",1.00,Each,100.0,,0.3998,0.3998,29.6595,29.6595,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Catering - Additional Item,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,60.00,Each,100.0,,28.6099,28.6099,29.6595,29.6595,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Classic,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,2.63,Each,100.0,,1.2541,1.2541,1.2541,1.2541,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Desi Deluxe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,2.50,Each,100.0,,1.1921,1.1921,1.1921,1.1921,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Kids,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,3.00,Each,100.0,,1.4305,1.4305,1.4305,1.4305,,0.00,,,0.00,,0.00,
MI Turmeric Ginger Shrimp - Party Pack,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,3.00,Each,100.0,,1.4305,1.4305,1.4305,1.4305,,0.00,,,0.00,,0.00,
MI Unsweetened Spiced Tea,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Unsweetened Spiced Tea,16.00,OZ-fl,100.0,,0.1041,0.1041,0.2435,0.2435,,,,,,,,
MI Unsweetened Spiced Tea,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Cup, 16oz Rasa",1.00,Each,100.0,,0.0900,0.0900,0.2435,0.2435,,,,,,,,
MI Unsweetened Spiced Tea,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Straw, Wrapped",1.00,Each,100.0,,0.0180,0.0180,0.2435,0.2435,,,,,,,,
MI Unsweetened Spiced Tea,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Cup 16oz",1.00,Each,100.0,,0.0314,0.0314,0.2435,0.2435,,,,,,,,
MI Unsweetened Spiced Tea - 1 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Unsweetened Spiced Tea,1.00,Gal,100.0,,0.8327,0.8327,2.8323,2.8323,,,,,,,,
MI Unsweetened Spiced Tea - 1 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bag, 1 Gallon Beverage",1.00,Each,100.0,,1.9996,1.9996,2.8323,2.8323,,,,,,,,
MI Unsweetened Spiced Tea - 1/2 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Unsweetened Spiced Tea,0.50,Gal,100.0,,0.4164,0.4164,2.4160,2.4160,,,,,,,,
MI Unsweetened Spiced Tea - 1/2 Gallon,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bag, 1 Gallon Beverage",1.00,Each,100.0,,1.9996,1.9996,2.4160,2.4160,,,,,,,,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MOBYS Mango Coconut Yogurt,1.00,OZ-wt,100.0,,0.2087,0.2087,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"ZZZ Lettuce, Salad Blend - Old",2.20,OZ-wt,100.0,,0.7663,0.7663,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sweet Potato Tikki,3.20,OZ-wt,100.0,,0.3559,0.3559,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,2.80,OZ-wt,100.0,,0.1244,0.1244,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mango Salsa,1.10,OZ-wt,100.0,,0.7240,0.7240,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,1.00,OZ-wt,100.0,,0.0817,0.0817,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI UpBeet,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kokum Vinaigrette,1.00,OZ-fl,100.0,,0.0814,0.0814,2.3424,2.3424,,0.00,,,0.00,,0.00,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH House Vinaigrette,0.40,OZ-fl,100.0,,0.0383,0.0383,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.40,OZ-fl,100.0,,0.0875,0.0875,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.40,OZ-fl,100.0,,0.0356,0.0356,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,0.40,OZ-fl,100.0,,0.0742,0.0742,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.80,OZ-wt,100.0,,0.0188,0.0188,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-wt,100.0,,0.0425,0.0425,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,0.80,OZ-wt,100.0,,0.0653,0.0653,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chickpeas Cooked,1.50,OZ-wt,100.0,,0.0364,0.0364,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,1.50,OZ-wt,100.0,,0.1591,0.1591,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Coconut Ginger Sauce,0.70,OZ-fl,100.0,,0.1400,0.1400,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,2.80,OZ-fl,100.0,,0.5267,0.5267,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tandoori Paneer Cooked,0.65,Each,100.0,,0.1654,0.1654,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spicy Chili Chicken Cooked,1.40,OZ-wt,100.0,,0.2263,0.2263,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,0.30,OZ-wt,100.0,,0.0835,0.0835,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked New,2.75,OZ-wt,100.0,,0.3984,0.3984,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Romaine Chopped,0.75,OZ-wt,100.0,,0.1172,0.1172,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lemon Turmeric Rice,7.30,OZ-wt,100.0,,0.2233,0.2233,2.7550,2.7550,,,,,,,,
MI USHOR Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Offsite Pop-Up,1.00,Each,100.0,,0.3165,0.3165,2.7550,2.7550,,,,,,,,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,4.00,OZ-wt,100.0,,1.1129,1.1129,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Coconut Ginger Sauce,2.00,OZ-fl,100.0,,0.3999,0.3999,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.75,OZ-fl,100.0,,0.1641,0.1641,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bread, Wrap 12""",1.00,Wrap-3.7oz-wt,100.0,,0.7074,0.7074,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,1.00,OZ-wt,100.0,,0.0817,0.0817,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Burrito Disposables - In House,1.00,Each,100.0,,0.2073,0.2073,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Romaine Chopped,1.00,OZ-wt,100.0,,0.1563,0.1563,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,2.25,OZ-wt,100.0,,0.1000,0.1000,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vegan Veggie Burrito - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lemon Turmeric Rice,5.00,OZ-wt,100.0,,0.1530,0.1530,3.0826,3.0826,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Coconut Ginger Sauce,4.00,OZ-fl,100.0,,0.7998,0.7998,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.80,OZ-wt,100.0,,0.1429,0.1429,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,Papad Lentil Chips,0.25,Each,100.0,,0.0208,0.0208,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-wt,100.0,,0.0425,0.0425,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.50,OZ-wt,100.0,,0.0117,0.0117,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.50,OZ-wt,100.0,,0.0454,0.0454,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,3.10,OZ-wt,100.0,,0.1377,0.1377,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,2.50,OZ-wt,100.0,,0.7339,0.7339,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Eggplant Cooked,1.50,OZ-wt,100.0,,0.2906,0.2906,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,3.65,OZ-wt,100.0,,0.0924,0.0924,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Spinach, Baby",1.90,OZ-wt,100.0,,0.3993,0.3993,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - In House,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - In House,1.00,Each,100.0,,0.4878,0.4878,3.2048,3.2048,,0.00,,,0.00,,0.00,
MI Vibes + Veggies - Online,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,0.6065,0.6065,,0.00,,,0.00,,0.00,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Bowl Rectangle 32oz Fiber",1.00,Each,100.0,,0.1650,0.1650,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bowl, Rectangle 32oz",1.00,Each,100.0,,0.1624,0.1624,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Corn, Frozen",0.50,OZ-wt,100.0,,0.0314,0.0314,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.50,OZ-wt,100.0,,0.0454,0.0454,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MOBYS Coriander Chili Chutney,1.00,OZ-wt,100.0,,0.2262,0.2262,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1849,0.1849,2.0184,2.0184,,,,,,,,
MI WCF Meal 1,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,4.00,OZ-fl,100.0,,0.4507,0.4507,2.0184,2.0184,,,,,,,,
MI WCF Meal 2,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,2.1098,2.1098,,,,,,,,
MI WCF Meal 2,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lid, Bowl Rectangle 32oz Fiber",1.00,Each,100.0,,0.1650,0.1650,2.1098,2.1098,,,,,,,,
MI WCF Meal 2,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Bowl, Rectangle 32oz",1.00,Each,100.0,,0.1624,0.1624,2.1098,2.1098,,,,,,,,
