RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
MI Zerocater Mixed Greens Veggie Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Cucumber Chopped,0.50,OZ-wt,100.0,,0.0204,0.0204,3.6071,3.6071,,0.00,,,0.00,,0.00,
MI Zerocater Mixed Greens Veggie Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tossed Green Beans,2.50,OZ-wt,100.0,,0.6890,0.6890,3.6071,3.6071,,0.00,,,0.00,,0.00,
MI Zerocater Mixed Greens Veggie Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lettuce, Arcadian",3.80,OZ-wt,100.0,,0.6620,0.6620,3.6071,3.6071,,0.00,,,0.00,,0.00,
MI Zerocater Mixed Greens Veggie Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH House Vinaigrette,1.00,OZ-fl,100.0,,0.0929,0.0929,3.6071,3.6071,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,3.10,OZ-wt,100.0,,0.1486,0.1486,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Peanut Sesame Sauce,4.00,OZ-fl,100.0,,0.5310,0.5310,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked,4.00,OZ-wt,100.0,,0.8884,0.8884,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.40,OZ-wt,100.0,,0.0265,0.0265,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Cucumber Chopped,0.50,OZ-wt,100.0,,0.0204,0.0204,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Chicken Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,1.00,OZ-fl,100.0,,0.1455,0.1455,2.5510,2.5510,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lamb Kebab Meatballs Cooked,4.00,CT,100.0,,2.2331,2.2331,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,3.10,OZ-wt,100.0,,0.1486,0.1486,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Peanut Sesame Sauce,4.00,OZ-fl,100.0,,0.5310,0.5310,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.40,OZ-wt,100.0,,0.0265,0.0265,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Cucumber Chopped,0.50,OZ-wt,100.0,,0.0204,0.0204,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Open Sesame Lamb Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,1.00,OZ-fl,100.0,,0.1455,0.1455,3.8957,3.8957,,0.00,,,0.00,,0.00,
MI Zerocater Roasted Vegetables,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,4.00,OZ-wt,100.0,,1.0539,1.0539,1.0539,1.0539,,,,,,,,
MI Zerocater Sautéed Spinach,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,2.00,OZ-wt,100.0,,0.2121,0.2121,0.2121,0.2121,,,,,,,,
MI Zerocater Sexygreens,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Lettuce, Arcadian",3.80,OZ-wt,100.0,,0.6620,0.6620,0.6620,0.6620,,,,,,,,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Chili Sauce,4.00,OZ-fl,100.0,,0.6996,0.6996,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,1.00,OZ-fl,100.0,,0.0717,0.0717,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.50,OZ-wt,100.0,,0.0438,0.0438,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Eggplant Cooked,1.50,OZ-wt,100.0,,0.2347,0.2347,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Shrimp Cooked,6.00,Each,100.0,,2.8610,2.8610,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Spicy Noodle and Shrimp Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH South Indian Rice Noodles,6.50,OZ-wt,100.0,,0.3515,0.3515,4.8688,4.8688,,0.00,,,0.00,,0.00,
MI Zerocater Sweet Potato Tikki,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sweet Potato Tikki,4.00,OZ-wt,100.0,,0.4428,0.4428,0.4428,0.4428,,,,,,,,
MI Zerocater Tomato Garlic,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,0.7524,0.7524,,,,,,,,
NEST Almond Paste,32.00,OZ-fl,32.00,OZ-fl,1.00,2.00,lb,=,32.00,OZ-fl,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Nuts, Almonds",24.00,OZ-fl,100.0,,4.3106,4.3106,4.3106,4.3106,,0.00,,,0.00,,0.00,
NEST Basting Liquid,4.00,Quart,1.00,1/4 Cup,64.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",4.00,Quart,100.0,,10.7865,0.1685,12.2667,0.1916,,0.00,,,0.00,,0.00,
NEST Basting Liquid,4.00,Quart,1.00,1/4 Cup,64.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Garam Masala",0.25,Cup,100.0,,0.2492,0.0039,12.2667,0.1916,,0.00,,,0.00,,0.00,
NEST Basting Liquid,4.00,Quart,1.00,1/4 Cup,64.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Chaat Masala",0.25,Cup,100.0,,0.7710,0.0120,12.2667,0.1916,,0.00,,,0.00,,0.00,
NEST Basting Liquid,4.00,Quart,1.00,1/4 Cup,64.00,,Inactive,=,1.00,Quart,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Toasted Fenugreek Powder,0.25,Cup,100.0,,0.4600,0.0072,12.2667,0.1916,,0.00,,,0.00,,0.00,
NEST Cardamom Ground,1.90,OZ-wt,1.90,OZ-wt,1.00,2.40,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cardamom Green",2.00,OZ-wt,100.0,,3.4363,3.4363,3.4363,3.4363,,0.00,,,0.00,,0.00,
NEST Cinnamon Ground,0.50,lb,0.50,lb,1.00,4.40,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cinnamon Stick",0.50,lb,100.0,,3.5950,3.5950,3.5950,3.5950,,0.00,,,0.00,,0.00,
NEST Cloves Ground,0.50,lb,0.50,lb,1.00,6.59,Gram,=,1.00,Tablespoon,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Clove",0.50,lb,100.0,,4.3688,4.3688,4.3688,4.3688,,0.00,,,0.00,,0.00,
NEST Cumin Seeds Toasted,2.40,OZ-wt,2.40,OZ-wt,1.00,1.05,OZ-wt,=,1.00,1/4 Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cumin Seeds",2.40,OZ-wt,100.0,,0.6585,0.6585,0.6585,0.6585,,0.00,,,0.00,,0.00,
"NEST Formula, 44",10.00,lb,1.00,Cup,16.67,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",1.00,Quart,100.0,,3.5970,0.2158,19.3432,1.1604,,0.00,,,0.00,,0.00,
"NEST Formula, 44",10.00,lb,1.00,Cup,16.67,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Urad Dal",3.50,Quart,100.0,,7.2331,0.4339,19.3432,1.1604,,0.00,,,0.00,,0.00,
"NEST Formula, 44",10.00,lb,1.00,Cup,16.67,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Asafoetida",0.50,Cup,100.0,,2.2881,0.1373,19.3432,1.1604,,0.00,,,0.00,,0.00,
"NEST Formula, 44",10.00,lb,1.00,Cup,16.67,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",16.00,OZ-fl,100.0,,2.1800,0.1308,19.3432,1.1604,,0.00,,,0.00,,0.00,
"NEST Formula, 44",10.00,lb,1.00,Cup,16.67,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",48.00,OZ-fl,100.0,,4.0450,0.2426,19.3432,1.1604,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",1.25,Cup,100.0,,1.1241,0.0293,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Ginger Chopped,2.00,Cup,100.0,,1.3978,0.0365,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Asafoetida",0.25,Cup,100.0,,1.1440,0.0298,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Pepper Red Flake/Crushed",0.75,Cup,100.0,,0.6747,0.0176,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,1.25,Cup,100.0,,1.0173,0.0265,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Peppers Jalapeno Chopped,2.00,Quart,100.0,,5.5490,0.1448,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",3.50,Quart,100.0,,9.4382,0.2462,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Chickpea",23.00,lb,1.00,Cup,38.33,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Shallot, Whole",4.00,Bottle-5lb,100.0,,67.8000,1.7688,88.1451,2.2995,,0.00,,,0.00,,0.00,
"NEST Formula, Gobhi",13.20,lb,1.00,Cup,22.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,EVERMADE Chickpea Formula,9.40,lb,100.0,,30.6221,1.3919,38.8694,1.7667,,,,,,,,
"NEST Formula, Gobhi",13.20,lb,1.00,Cup,22.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,6.00,OZ-wt,100.0,,0.5354,0.0243,38.8694,1.7667,,,,,,,,
"NEST Formula, Gobhi",13.20,lb,1.00,Cup,22.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Turmeric Powder",2.80,OZ-wt,100.0,,0.3847,0.0175,38.8694,1.7667,,,,,,,,
"NEST Formula, Gobhi",13.20,lb,1.00,Cup,22.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Tomato Chopped,3.00,lb,100.0,,6.4333,0.2924,38.8694,1.7667,,,,,,,,
"NEST Formula, Gobhi",13.20,lb,1.00,Cup,22.00,0.60,lb,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Tomato, Paste",0.60,lb,100.0,,0.8939,0.0406,38.8694,1.7667,,,,,,,,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",32.00,OZ-fl,100.0,,3.5970,0.1154,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Urad Dal",1.50,Quart,100.0,,3.0999,0.0994,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Asafoetida",0.25,Cup,100.0,,1.1440,0.0367,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Turmeric Powder",6.00,OZ-fl,100.0,,0.6182,0.0198,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Chana Dal Roasted",4.00,Quart,100.0,,10.9780,0.3521,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",4.00,Quart,100.0,,10.7865,0.3459,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",2.00,Cup,100.0,,0.4390,0.0141,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Lemon",15.20,lb,1.00,Cup,31.18,3.90,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",2.00,Cup,100.0,,2.1800,0.0699,32.8426,1.0533,,0.00,,,0.00,,0.00,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Juice, Lemon",678.00,Gram,100.0,,3.6693,0.0681,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Spice Bag Spicy Chicken,1.00,Portion,100.0,,24.4894,0.4548,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower","1,562.00",Gram,100.0,,4.8609,0.0903,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Mustard Seed",174.00,Gram,100.0,,0.9198,0.0171,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Lentil, Urad Dal",218.00,Gram,100.0,,0.5675,0.0105,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Herb, Curry Leaves",102.00,Gram,100.0,,9.8033,0.1820,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Garlic Sliced,"1,106.00",Gram,100.0,,9.0106,0.1673,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Shallots Sliced,"1,576.00",Gram,100.0,,12.5292,0.2327,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Vinegar Distilled White,896.00,Gram,100.0,,0.7437,0.0138,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Jaggery Powder",442.00,Gram,100.0,,2.4354,0.0452,84.1041,1.5617,,,,,,,,
"NEST Formula, Spicy Chicken","14,199.00",Gram,1.00,Cup,53.85,9.30,OZ-wt,=,1.00,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Paste, Gochujang","3,000.00",Gram,100.0,,15.0750,0.2799,84.1041,1.5617,,,,,,,,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Onion Yellow Sliced,25.00,lb,100.0,,16.9018,1.4774,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Cumin Seeds",0.25,Cup,100.0,,0.2881,0.0252,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Asafoetida",0.25,Cup,100.0,,1.1440,0.1000,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,NEST Toasted Fenugreek Powder,0.25,Cup,100.0,,0.4600,0.0402,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,YIELD Garlic Sliced,2.00,Cup,100.0,,2.4946,0.2181,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Spice, Red Chili Whole",7.00,Each,100.0,,0.0384,0.0034,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,Salt,7.00,OZ-fl,100.0,,0.7121,0.0622,28.7806,2.5158,,0.00,,,0.00,,0.00,
"NEST Formula, Spinach",20.60,lb,3.00,Cup,11.44,4.80,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Prepped Food,Inventory - Prepped Food,"Oil, Sunflower",2.50,Quart,100.0,,6.7416,0.5893,28.7806,2.5158,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Clove",1.00,lb,100.0,,8.7375,8.7375,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cardamom Green",3.00,Cup,100.0,,20.6175,20.6175,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Black Pepper Whole Telicherry",1.00,Cup,100.0,,2.3065,2.3065,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Star Anise",0.50,Cup,100.0,,0.4094,0.4094,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Coriander Seed",4.00,Cup,100.0,,1.4213,1.4213,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cumin Seeds",4.00,Cup,100.0,,4.6095,4.6095,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Fennel Seeds",0.50,Cup,100.0,,0.3846,0.3846,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Garam Masala Powder,3.50,Liter,3.50,Liter,1.00,2.10,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Spices,Inventory - Spices,"Spice, Cinnamon Stick",8.00,Each,100.0,,0.3595,0.3595,38.8458,38.8458,,0.00,,,0.00,,0.00,
NEST Ginger Garlic Paste,7.50,Quart,7.50,Quart,1.00,4.30,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,Ginger,5.00,lb,100.0,,9.2417,9.2417,26.2417,26.2417,,0.00,,,0.00,,0.00,
NEST Ginger Garlic Paste,7.50,Quart,7.50,Quart,1.00,4.30,OZ-wt,=,0.50,Cup,=,,Inactive,No,COGS - Produce,Inventory - Produce,"Garlic, Loose",5.00,lb,100.0,,17.0000,17.0000,26.2417,26.2417,,0.00,,,0.00,,0.00,
